client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,Cluster_Name,segment
C1200,Individual,Henry,Taylor,1969-03-11,M,USA,Utah,Home,4,No,Agency,57,1,C2,First-Time Buyers
C1201,Individual,Timothy,Stewart,1999-12-22,M,USA,Oregon,Investment,1,Yes,Website,27,0,C1,Global Investors
C1202,Company,Telnox,Co,1985-09-05,M,Canada,Quebec,Investment,5,Yes,Website,41,1,C2,First-Time Buyers
C1203,Individual,Ashley,Green,1961-12-18,F,USA,Arizona,Home,2,Yes,Website,65,3,C4,Luxury Investors
C1204,Individual,William,Reed,1992-03-04,M,Mexico,Puebla,Investment,2,Yes,Website,34,0,C1,Global Investors
C1205,Individual,Patrick,Pierce,1958-12-15,M,Belgium,Flanders,Home,4,No,Website,68,2,C3,Corporate Buyers
C1206,Individual,Melissa,Baker,1957-09-12,F,USA,California,Investment,5,No,Website,69,2,C3,Corporate Buyers
C1207,Individual,Lauren,Price,1972-12-24,F,USA,Texas,Home,5,Yes,Agency,54,1,C2,First-Time Buyers
C1208,Individual,Noah,Ward,1976-12-27,M,USA,Colorado,Home,1,No,Website,50,0,C1,Global Investors
C1209,Individual,Tiffany,Kim,1978-01-07,F,USA,California,Home,4,Yes,Website,48,1,C2,First-Time Buyers
C1210,Individual,Dennis,Cox,1991-04-06,M,USA,California,Investment,1,No,Website,35,0,C1,Global Investors
C1211,Individual,Kathleen,Owens,1996-10-07,F,Canada,British Columbia,Home,5,Yes,Website,30,1,C2,First-Time Buyers
C1212,Individual,Lawrence,Gray,1957-11-07,M,USA,California,Home,1,No,Agency,69,3,C4,Luxury Investors
C1213,Individual,Ruth,Martin,1993-06-08,F,Canada,Manitoba,Home,5,No,Website,33,1,C2,First-Time Buyers
C1214,Individual,Jennifer,Peterson,2000-10-08,F,USA,Florida,Home,1,No,Agency,26,0,C1,Global Investors
C1215,Individual,Charles,Patterson,1993-12-24,M,USA,California,Home,3,No,Website,33,1,C2,First-Time Buyers
C1216,Individual,Martha,Jordan,1997-10-07,F,France,Normandy,Home,4,No,Website,29,1,C2,First-Time Buyers
C1217,Individual,William,Carter,1997-05-01,M,USA,California,Investment,4,Yes,Website,29,1,C2,First-Time Buyers
C1218,Individual,Teresa,Smith,1940-12-28,F,USA,California,Home,1,Yes,Website,86,3,C4,Luxury Investors
C1219,Individual,Danielle,Howard,1983-06-12,F,USA,Arizona,Home,1,Yes,Website,43,0,C1,Global Investors
C1220,Individual,Christina,Martin,1967-08-09,F,USA,Colorado,Investment,4,Yes,Website,59,2,C3,Corporate Buyers
C1221,Individual,Cynthia,Thomas,1983-12-23,F,USA,Nevada,Investment,2,No,Agency,43,0,C1,Global Investors
C1222,Individual,Christopher,Taylor,1969-07-01,M,USA,Utah,Home,4,No,Website,57,1,C2,First-Time Buyers
C1223,Individual,Sharon,Stone,1951-12-17,F,USA,Washington,Home,4,No,Website,75,2,C3,Corporate Buyers
C1224,Individual,Paul,Carter,1941-12-13,M,USA,New York,Investment,5,Yes,Client,85,2,C3,Corporate Buyers
C1225,Individual,Larry,James,1990-10-11,M,USA,Oregon,Home,2,No,Website,36,0,C1,Global Investors
C1226,Individual,Michael,Sanders,1989-01-05,M,USA,Utah,Home,4,No,Website,37,1,C2,First-Time Buyers
C1227,Individual,Alexander,Reyes,1986-12-13,M,USA,Colorado,Home,3,Yes,Agency,40,1,C2,First-Time Buyers
C1228,Individual,Joseph,Howard,1954-07-07,M,USA,California,Home,2,No,Website,72,3,C4,Luxury Investors
C1229,Individual,Madison,Reyes,1994-02-11,F,UK,Scotland,Home,1,Yes,Website,32,0,C1,Global Investors
C1230,Individual,Lawrence,Parker,1984-12-18,M,USA,California,Home,5,No,Client,42,1,C2,First-Time Buyers
C1231,Individual,Betty,Carter,1954-09-12,F,USA,California,Home,2,No,Agency,72,3,C4,Luxury Investors
C1232,Individual,Mary,Jackson,1988-12-23,F,Canada,British Columbia,Home,3,No,Website,38,1,C2,First-Time Buyers
C1233,Individual,Brian,Scott,1979-05-08,M,USA,Utah,Home,4,No,Website,47,1,C2,First-Time Buyers
C1234,Individual,Karen,King,1956-12-20,F,USA,Colorado,Investment,1,No,Website,70,3,C4,Luxury Investors
C1235,Individual,Michael,Morales,1956-12-27,M,USA,Arizona,Home,2,No,Website,70,3,C4,Luxury Investors
C1236,Individual,Brandon,Cook,1971-12-24,M,USA,Arizona,Home,4,Yes,Website,55,1,C2,First-Time Buyers
C1237,Individual,Helen,Cook,1942-12-25,F,UK,Wales,Investment,4,Yes,Website,84,2,C3,Corporate Buyers
C1238,Individual,Joshua,Bennett,1945-12-22,M,USA,Nevada,Home,1,Yes,Agency,81,3,C4,Luxury Investors
C1239,Individual,Catherine,Adams,1953-07-02,F,USA,Oregon,Home,3,No,Agency,73,2,C3,Corporate Buyers
C1240,Individual,Gloria,Wright,1984-12-11,F,USA,Nevada,Investment,4,Yes,Website,42,1,C2,First-Time Buyers
C1241,Individual,Danielle,Martin,1972-12-19,F,USA,California,Home,1,No,Agency,54,0,C1,Global Investors
C1242,Individual,Gerald,Collins,1960-12-22,M,USA,California,Home,3,Yes,Website,66,2,C3,Corporate Buyers
C1243,Individual,Jeffrey,Edwards,1948-04-10,M,USA,Colorado,Home,1,No,Website,78,3,C4,Luxury Investors
C1244,Individual,Joseph,Phillips,1992-10-06,M,USA,Utah,Investment,5,Yes,Website,34,1,C2,First-Time Buyers
C1245,Individual,Edward,Reyes,1963-10-02,M,USA,California,Home,3,Yes,Agency,63,2,C3,Corporate Buyers
C1246,Individual,Joyce,Jackson,1943-10-05,F,Canada,Alberta,Home,2,No,Agency,83,3,C4,Luxury Investors
C1247,Individual,Judy,Moore,1957-09-04,F,USA,Nevada,Investment,2,No,Website,69,3,C4,Luxury Investors
C1248,Individual,Sara,Scott,1976-04-07,F,USA,Arizona,Home,3,No,Agency,50,1,C2,First-Time Buyers
C1249,Individual,Janet,James,1970-12-14,F,USA,California,Investment,1,No,Website,56,3,C4,Luxury Investors
C1250,Individual,Jordan,Stewart,1949-12-19,M,USA,Nevada,Home,5,No,Agency,77,2,C3,Corporate Buyers
C1251,Individual,Aaron,Thompson,1975-01-11,M,USA,Texas,Investment,5,No,Website,51,1,C2,First-Time Buyers
C1252,Individual,Margaret,Cook,1961-12-27,F,USA,Arizona,Home,3,Yes,Website,65,2,C3,Corporate Buyers
C1253,Individual,Jason,Flores,1990-12-24,M,USA,California,Home,2,No,Agency,36,0,C1,Global Investors
C1254,Individual,Ethan,Freeman,1956-04-04,M,USA,California,Home,5,Yes,Agency,70,2,C3,Corporate Buyers
C1255,Individual,Mark,Patterson,1998-12-15,M,USA,California,Home,3,No,Agency,28,1,C2,First-Time Buyers
C1256,Company,Triton,Co,1971-12-18,F,USA,California,Investment,4,No,Agency,55,1,C2,First-Time Buyers
C1257,Individual,Michael,Scott,1990-12-22,M,USA,California,Home,5,Yes,Agency,36,1,C2,First-Time Buyers
C1258,Individual,Betty,Stone,1968-12-22,F,USA,Nevada,Home,1,No,Website,58,3,C4,Luxury Investors
C1259,Individual,William,Edwards,1970-12-19,M,USA,California,Investment,3,Yes,Agency,56,3,C4,Luxury Investors
C1260,Individual,Elizabeth,Ward,1991-12-24,F,USA,California,Home,2,No,Agency,35,0,C1,Global Investors
C1261,Individual,Patrick,Kim,1976-03-09,M,USA,Utah,Home,3,No,Client,50,1,C2,First-Time Buyers
C1262,Individual,Dorothy,Evans,1950-10-11,F,USA,California,Investment,4,No,Agency,76,2,C3,Corporate Buyers
C1263,Individual,Lawrence,Alexander,1950-12-17,M,USA,California,Investment,3,No,Agency,76,2,C3,Corporate Buyers
C1264,Individual,Sarah,Garcia,1999-06-12,F,USA,California,Investment,1,No,Agency,27,0,C1,Global Investors
C1265,Individual,Gary,White,1942-12-24,M,USA,Washington,Home,1,Yes,Agency,84,3,C4,Luxury Investors
C1266,Individual,Christopher,Hughes,1951-12-20,M,UK,England,Home,2,No,Website,75,3,C4,Luxury Investors
C1267,Individual,Dorothy,Peterson,1965-07-04,F,USA,Colorado,Home,3,Yes,Website,61,2,C3,Corporate Buyers
C1268,Individual,Gloria,Green,1995-01-10,F,UK,Northern Ireland,Investment,1,Yes,Website,31,0,C1,Global Investors
C1269,Individual,Jack,Bennett,1963-12-28,M,USA,California,Home,5,No,Website,63,2,C3,Corporate Buyers
C1270,Individual,Cheryl,Ward,1977-12-18,F,USA,Texas,Home,4,No,Agency,49,1,C2,First-Time Buyers
C1271,Individual,Noah,Anderson,1992-10-09,M,USA,California,Home,2,Yes,Agency,34,0,C1,Global Investors
C1272,Individual,Ryan,Collins,1940-12-13,M,France,Occitanie,Home,1,Yes,Website,86,3,C4,Luxury Investors
C1273,Individual,Gerald,Jordan,1967-12-13,M,Canada,Alberta,Home,5,No,Website,59,1,C2,First-Time Buyers
C1274,Individual,Linda,Jones,1979-09-07,F,USA,California,Investment,1,Yes,Website,47,0,C1,Global Investors
C1275,Individual,Jessica,Roberts,1968-12-26,F,USA,Georgia,Investment,1,No,Website,58,3,C4,Luxury Investors
C1276,Individual,Arthur,Griffin,1940-09-03,M,Australia,Victoria,Home,1,Yes,Agency,86,3,C4,Luxury Investors
C1277,Individual,Lauren,Griffin,1981-01-04,F,USA,California,Investment,2,No,Agency,45,0,C1,Global Investors
C1278,Individual,Arthur,Griffin,1996-12-25,M,USA,Utah,Home,4,No,Website,30,1,C2,First-Time Buyers
C1279,Individual,Peter,Martin,1943-12-10,M,USA,California,Home,4,Yes,Website,83,2,C3,Corporate Buyers
C1280,Individual,Jacob,Bennett,1952-12-19,M,USA,Texas,Home,2,Yes,Website,74,3,C4,Luxury Investors
C1281,Individual,Deborah,Edwards,1998-12-06,F,Canada,Manitoba,Investment,2,Yes,Website,28,0,C1,Global Investors
C1282,Individual,Ashley,Taylor,1995-12-18,F,USA,Colorado,Investment,3,Yes,Agency,31,1,C2,First-Time Buyers
C1283,Individual,Janice,Collins,1945-08-11,F,USA,New York,Home,3,No,Agency,81,2,C3,Corporate Buyers
C1284,Individual,Patrick,Bennett,1954-12-16,M,USA,California,Home,2,No,Website,72,3,C4,Luxury Investors
C1285,Individual,Steven,Cox,1954-02-03,M,USA,Utah,Home,4,Yes,Website,72,2,C3,Corporate Buyers
C1286,Individual,Stephen,Evans,1963-10-07,M,USA,California,Home,5,No,Agency,63,2,C3,Corporate Buyers
C1287,Individual,Diane,Hughes,1998-07-04,F,USA,California,Investment,4,No,Website,28,1,C2,First-Time Buyers
C1288,Individual,Sean,Cooper,1940-12-20,M,Belgium,Wallonia,Home,3,No,Agency,86,2,C3,Corporate Buyers
C1289,Individual,Samuel,Freeman,1972-12-26,M,Mexico,Jalisco,Investment,1,Yes,Agency,54,0,C1,Global Investors
C1290,Individual,Teresa,Long,1972-12-24,F,USA,Washington,Home,3,Yes,Website,54,1,C2,First-Time Buyers
C1291,Individual,Paul,Johnson,1983-09-11,M,USA,California,Investment,5,Yes,Website,43,1,C2,First-Time Buyers
C1292,Individual,Jordan,Evans,1976-12-22,M,USA,Texas,Investment,5,Yes,Website,50,1,C2,First-Time Buyers
C1293,Individual,Anna,Wright,1972-01-08,F,USA,California,Home,1,No,Agency,54,0,C1,Global Investors
C1294,Individual,Henry,Davis,1963-09-02,M,Canada,Ontario,Investment,3,Yes,Agency,63,2,C3,Corporate Buyers
C1295,Individual,Anna,Bryant,1991-12-21,F,USA,California,Investment,1,Yes,Website,35,0,C1,Global Investors
C1296,Individual,Keith,Hughes,1963-02-06,M,USA,Virginia,Home,1,No,Website,63,3,C4,Luxury Investors
C1297,Company,Vertex,Co,1983-06-09,M,Germany,Berlin,Home,5,No,Website,43,1,C2,First-Time Buyers
C1298,Individual,Margaret,Taylor,1968-04-08,F,USA,California,Home,2,No,Agency,58,3,C4,Luxury Investors
C1299,Individual,Karen,James,1944-05-05,F,USA,California,Investment,3,No,Website,82,2,C3,Corporate Buyers
C1300,Individual,Judith,Collins,1961-06-01,F,USA,California,Home,2,No,Website,65,3,C4,Luxury Investors
C1301,Individual,Benjamin,Hayes,1954-12-17,M,USA,Virginia,Home,2,No,Agency,72,3,C4,Luxury Investors
C1302,Individual,Jerry,Anderson,1995-12-19,M,USA,Arizona,Investment,5,No,Website,31,1,C2,First-Time Buyers
C1303,Individual,Christian,Miller,1961-12-22,M,USA,Arizona,Home,3,Yes,Website,65,2,C3,Corporate Buyers
C1304,Individual,Angela,Cook,1985-08-06,F,USA,California,Investment,1,No,Website,41,0,C1,Global Investors
C1305,Individual,Catherine,Anderson,1977-12-17,F,USA,Georgia,Home,4,No,Website,49,1,C2,First-Time Buyers
C1306,Individual,Kathleen,Morales,1947-12-18,F,USA,Washington,Home,5,No,Website,79,2,C3,Corporate Buyers
C1307,Individual,Rachel,Rogers,1992-12-14,F,USA,Colorado,Home,5,No,Agency,34,1,C2,First-Time Buyers
C1308,Individual,Timothy,Sanders,2000-04-03,M,USA,California,Investment,5,No,Agency,26,1,C2,First-Time Buyers
C1309,Individual,David,Reyes,1999-06-12,M,USA,California,Home,5,No,Website,27,1,C2,First-Time Buyers
C1310,Individual,Ann,Roberts,1955-04-05,F,USA,New York,Home,5,No,Agency,71,2,C3,Corporate Buyers
C1311,Individual,Christopher,Ward,1939-12-14,M,UK,England,Home,4,Yes,Client,87,2,C3,Corporate Buyers
C1312,Individual,Timothy,Stone,1942-03-09,M,USA,New York,Home,5,No,Website,84,2,C3,Corporate Buyers
C1313,Individual,Heather,Reed,1971-12-17,F,Australia,Western Australia,Investment,3,No,Website,55,3,C4,Luxury Investors
C1314,Individual,Rachel,Miller,1963-12-17,F,USA,Arizona,Home,3,No,Website,63,2,C3,Corporate Buyers
C1315,Individual,Joshua,Garcia,1947-12-24,M,USA,Colorado,Home,3,No,Agency,79,2,C3,Corporate Buyers
C1316,Individual,Emma,King,1993-09-05,F,USA,Colorado,Home,2,Yes,Website,33,0,C1,Global Investors
C1317,Company,Atlas,Co,1972-12-27,M,USA,Utah,Home,2,Yes,Website,54,0,C1,Global Investors
C1318,Individual,William,Montgomery,1942-12-18,M,USA,Texas,Home,1,No,Website,84,3,C4,Luxury Investors
C1319,Individual,Grace,James,1953-12-17,F,USA,Florida,Home,3,Yes,Client,73,2,C3,Corporate Buyers
C1320,Individual,Peter,Reyes,1969-03-05,M,USA,California,Investment,1,No,Website,57,3,C4,Luxury Investors
C1321,Individual,Christopher,Reed,1990-11-09,M,USA,Colorado,Investment,5,No,Client,36,1,C2,First-Time Buyers
C1322,Individual,Barbara,Reyes,1993-12-26,F,USA,California,Home,5,No,Agency,33,1,C2,First-Time Buyers
C1323,Individual,Nicholas,Moore,1962-12-28,M,USA,Utah,Home,3,No,Website,64,2,C3,Corporate Buyers
C1324,Individual,Carl,Edwards,1991-12-21,M,USA,Arizona,Investment,2,Yes,Agency,35,0,C1,Global Investors
C1325,Individual,George,Jones,1974-09-12,M,Canada,Alberta,Home,5,Yes,Agency,52,1,C2,First-Time Buyers
C1326,Individual,Brandon,Mitchell,1943-12-22,M,USA,Colorado,Investment,4,No,Website,83,2,C3,Corporate Buyers
C1327,Individual,Betty,Carter,1992-12-14,F,USA,California,Home,4,Yes,Website,34,1,C2,First-Time Buyers
C1328,Individual,Sandra,Cooper,1955-12-23,F,USA,Washington,Home,4,No,Website,71,2,C3,Corporate Buyers
C1329,Individual,Scott,Parker,1967-12-28,M,USA,California,Investment,3,Yes,Agency,59,2,C3,Corporate Buyers
C1330,Individual,Kelly,James,1975-02-05,F,USA,Colorado,Investment,2,No,Agency,51,0,C1,Global Investors
C1331,Individual,Christina,Bennett,1986-06-10,F,USA,California,Investment,1,No,Agency,40,0,C1,Global Investors
C1332,Individual,Michael,Howard,1995-11-12,M,USA,Washington,Investment,5,Yes,Agency,31,1,C2,First-Time Buyers
C1333,Individual,Jack,Hansen,1987-12-27,M,USA,Nevada,Investment,2,Yes,Website,39,0,C1,Global Investors
C1334,Individual,Victoria,Nelson,1965-08-12,F,USA,California,Home,5,Yes,Agency,61,2,C3,Corporate Buyers
C1335,Individual,Elizabeth,Hall,1982-01-05,F,USA,Oregon,Investment,2,Yes,Website,44,0,C1,Global Investors
C1336,Individual,Joyce,Thompson,1948-09-12,F,USA,California,Home,5,No,Client,78,2,C3,Corporate Buyers
C1337,Individual,Jennifer,Johnson,1952-12-20,F,USA,California,Investment,5,No,Website,74,2,C3,Corporate Buyers
C1338,Individual,Christine,James,1968-01-12,F,USA,California,Home,2,Yes,Website,58,3,C4,Luxury Investors
C1339,Company,Rexon,Co,1960-12-24,M,USA,Nevada,Home,4,Yes,Website,66,2,C3,Corporate Buyers
C1340,Company,Forsyte,Co,1988-05-12,M,USA,Colorado,Home,5,No,Website,38,1,C2,First-Time Buyers
C1341,Individual,Julie,Cox,1951-12-23,F,USA,Colorado,Home,5,Yes,Website,75,2,C3,Corporate Buyers
C1342,Individual,Maria,Griffin,1963-12-21,F,USA,California,Home,1,Yes,Agency,63,3,C4,Luxury Investors
C1343,Individual,Megan,Turner,1994-12-13,F,Canada,Ontario,Home,5,No,Agency,32,1,C2,First-Time Buyers
C1344,Individual,Carl,Phillips,1973-12-24,M,USA,Florida,Home,1,No,Agency,53,0,C1,Global Investors
C1345,Individual,Mary,Parker,1955-12-25,F,USA,Texas,Home,5,No,Website,71,2,C3,Corporate Buyers
C1346,Company,Triton,Co,1986-12-18,F,USA,Colorado,Investment,4,No,Agency,40,1,C2,First-Time Buyers
C1347,Individual,Mark,James,1955-12-13,M,USA,Washington,Home,2,No,Client,71,3,C4,Luxury Investors
C1348,Individual,Peter,Harris,1997-12-16,M,USA,Oregon,Home,4,Yes,Client,29,1,C2,First-Time Buyers
C1349,Individual,Joyce,Johnson,1981-12-14,F,USA,Virginia,Investment,3,No,Website,45,1,C2,First-Time Buyers
C1350,Individual,Julia,King,1990-12-17,F,Germany,Hamburg,Home,5,No,Website,36,1,C2,First-Time Buyers
C1351,Individual,Judith,Long,1986-12-24,F,Australia,South Australia,Home,2,No,Client,40,0,C1,Global Investors
C1352,Individual,Benjamin,Gray,1988-12-16,M,USA,California,Home,2,Yes,Agency,38,0,C1,Global Investors
C1353,Individual,Debra,Jackson,1996-12-15,F,Canada,Alberta,Home,1,No,Agency,30,0,C1,Global Investors
C1354,Individual,Patrick,Johnson,1941-09-04,M,USA,Florida,Home,5,No,Website,85,2,C3,Corporate Buyers
C1355,Individual,Shirley,Owens,1965-12-22,F,USA,California,Investment,2,Yes,Client,61,3,C4,Luxury Investors
C1356,Individual,Jonathan,Morales,1993-12-26,M,USA,Oregon,Investment,4,No,Agency,33,1,C2,First-Time Buyers
C1357,Individual,Danielle,Patterson,1987-01-03,F,USA,California,Home,5,Yes,Website,39,1,C2,First-Time Buyers
C1358,Individual,Gregory,Taylor,1943-05-01,M,USA,Texas,Home,4,No,Agency,83,2,C3,Corporate Buyers
C1359,Individual,Gary,Owens,1974-12-25,M,USA,Virginia,Home,3,No,Agency,52,1,C2,First-Time Buyers
C1360,Individual,Billy,Nelson,1989-12-27,M,USA,Virginia,Home,4,No,Agency,37,1,C2,First-Time Buyers
C1361,Individual,Ashley,Owens,1942-12-21,F,USA,California,Home,3,No,Client,84,2,C3,Corporate Buyers
C1362,Individual,Laura,Jordan,1964-12-13,F,USA,California,Investment,1,Yes,Agency,62,3,C4,Luxury Investors
C1363,Individual,James,Stone,1981-04-06,M,USA,Georgia,Home,5,Yes,Agency,45,1,C2,First-Time Buyers
C1364,Individual,Andrea,Watson,1997-12-23,F,USA,California,Investment,1,No,Website,29,0,C1,Global Investors
C1365,Individual,Tiffany,Sanders,1968-12-16,F,Belgium,Brussels,Investment,5,Yes,Website,58,1,C2,First-Time Buyers
C1366,Individual,George,Thompson,1994-12-27,M,USA,California,Home,1,No,Website,32,0,C1,Global Investors
C1367,Individual,Stephanie,Jordan,1953-11-01,F,Germany,Berlin,Home,2,No,Client,73,3,C4,Luxury Investors
C1368,Individual,Jose,Gray,1946-12-22,M,USA,California,Home,5,Yes,Client,80,2,C3,Corporate Buyers
C1369,Individual,Peter,Garcia,1983-07-10,M,France,Brittany,Home,4,Yes,Agency,43,1,C2,First-Time Buyers
C1370,Individual,Frank,Evans,1965-04-06,M,USA,Colorado,Investment,1,No,Agency,61,3,C4,Luxury Investors
C1371,Individual,Timothy,Thomas,1988-12-19,M,UK,England,Home,2,Yes,Website,38,0,C1,Global Investors
C1372,Individual,Lisa,Turner,1980-12-21,F,USA,Washington,Investment,2,No,Website,46,0,C1,Global Investors
C1373,Individual,Melissa,Evans,1992-11-10,F,USA,California,Home,3,Yes,Website,34,1,C2,First-Time Buyers
C1374,Company,Quasar,Co,1989-12-25,M,France,Ile-de-France,Home,3,Yes,Agency,37,1,C2,First-Time Buyers
C1375,Individual,Carolyn,Flores,1971-12-22,F,USA,California,Investment,4,Yes,Agency,55,1,C2,First-Time Buyers
C1376,Individual,Carolyn,Edwards,1986-12-23,F,USA,Arizona,Investment,3,Yes,Agency,40,1,C2,First-Time Buyers
C1377,Individual,Laura,Long,1984-04-01,F,USA,Utah,Investment,2,No,Website,42,0,C1,Global Investors
C1378,Individual,Maria,Morales,1975-12-19,F,USA,California,Investment,1,No,Website,51,0,C1,Global Investors
C1379,Individual,Kevin,Gray,1970-11-06,M,UK,Scotland,Home,2,No,Website,56,3,C4,Luxury Investors
C1380,Individual,Michael,Hughes,1948-12-15,M,Canada,Alberta,Investment,4,No,Website,78,2,C3,Corporate Buyers
C1381,Individual,Eric,Cox,1961-12-16,M,Germany,Hesse,Home,3,Yes,Website,65,2,C3,Corporate Buyers
C1382,Individual,Adam,James,1950-12-19,M,USA,Oregon,Home,2,No,Website,76,3,C4,Luxury Investors
C1383,Individual,Noah,Moore,1992-11-11,M,USA,California,Home,2,No,Agency,34,0,C1,Global Investors
C1384,Individual,Mary,Young,1988-10-03,F,USA,California,Home,2,Yes,Agency,38,0,C1,Global Investors
C1385,Individual,Kenneth,Owens,1946-01-06,M,USA,California,Home,1,No,Agency,80,3,C4,Luxury Investors
C1386,Individual,Harold,Howard,1946-12-23,M,USA,Washington,Home,4,Yes,Website,80,2,C3,Corporate Buyers
C1387,Individual,Jose,Reed,1942-12-27,M,Germany,Hamburg,Investment,4,No,Website,84,2,C3,Corporate Buyers
C1388,Individual,Hannah,Stone,1998-12-20,F,USA,Washington,Home,3,No,Website,28,1,C2,First-Time Buyers
C1389,Individual,Jordan,Montgomery,1952-03-07,M,UK,Scotland,Home,2,No,Website,74,3,C4,Luxury Investors
C1390,Individual,Lauren,Thomas,1978-12-21,F,USA,Nevada,Home,3,No,Website,48,1,C2,First-Time Buyers
C1391,Individual,Barbara,Campbell,1974-06-03,F,USA,Utah,Home,1,No,Website,52,0,C1,Global Investors
C1392,Individual,Jose,Johnson,1990-05-06,M,USA,Colorado,Home,4,Yes,Agency,36,1,C2,First-Time Buyers
C1393,Individual,Virginia,Miller,1981-09-07,F,Mexico,Baja California,Investment,1,No,Agency,45,0,C1,Global Investors
C1394,Individual,Debra,Hansen,1976-12-26,F,USA,Nevada,Home,4,No,Website,50,1,C2,First-Time Buyers
C1395,Individual,Megan,Campbell,1987-12-27,F,Canada,Alberta,Investment,4,No,Website,39,1,C2,First-Time Buyers
C1396,Individual,Steven,Foster,1971-02-06,M,Canada,Manitoba,Investment,3,Yes,Website,55,3,C4,Luxury Investors
C1397,Individual,Linda,Chavez,1983-10-03,F,USA,Nevada,Home,4,No,Website,43,1,C2,First-Time Buyers
C1398,Individual,Alexander,Jones,1965-12-13,M,USA,California,Home,5,Yes,Website,61,2,C3,Corporate Buyers
C1399,Individual,Lauren,Evans,1977-12-23,F,Canada,British Columbia,Home,5,No,Agency,49,1,C2,First-Time Buyers
C1400,Individual,Maria,Jones,1990-12-24,F,UK,Northern Ireland,Home,4,No,Client,36,1,C2,First-Time Buyers
C1401,Individual,Virginia,Brooks,1998-12-24,F,USA,Virginia,Investment,1,No,Website,28,0,C1,Global Investors
C1402,Individual,Helen,Jordan,1967-12-28,F,USA,Utah,Home,3,No,Agency,59,2,C3,Corporate Buyers
C1403,Individual,Pamela,Scott,1982-12-22,F,USA,Oregon,Home,2,No,Website,44,0,C1,Global Investors
C1404,Individual,Sharon,Williams,1949-12-22,F,USA,California,Home,4,No,Agency,77,2,C3,Corporate Buyers
C1405,Individual,Ryan,Williams,1955-08-06,M,USA,Oregon,Home,5,No,Agency,71,2,C3,Corporate Buyers
